,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,clusters
42312,40.706,-74.01068,221,2,10,2.78,327,354,2
42313,40.69826,-73.93474,58,1,26,7.03,1,70,0
42314,40.6246,-73.92709,40,1,1,0.83,2,37,0
42315,40.74551,-73.82662,189,3,10,2.68,1,51,0
42316,40.62646,-73.92754,40,1,16,5.05,2,151,0
42317,40.77085,-73.94933,250,2,1,0.38,1,0,0
42318,40.76177,-73.79415,135,3,12,3.13,2,178,2
42319,40.76292,-73.87906,55,3,2,2.0,2,37,0
42320,40.76414,-73.98652,169,3,0,0.0,1,0,0
42321,40.72423,-73.98816,100,3,26,7.88,3,220,2
42322,40.76035,-73.98587,324,1,13,5.42,7,331,2
42323,40.70949,-73.79304,90,1,0,0.0,1,0,0
42324,40.73566,-73.79059,95,3,17,4.51,1,329,2
42325,40.79368,-73.94294,75,2,3,0.89,1,0,0
42326,40.77248,-73.91665,140,2,1,0.47,1,3,0
42327,40.68573,-73.9527,90,1,14,3.59,5,63,0
42328,40.68543,-73.95415,90,1,14,3.39,5,55,0
42329,40.71565,-73.95837,223,2,17,4.47,1,310,2
42330,40.68391,-73.91721,150,1,4,1.26,2,267,2
42331,40.67248,-73.92962,70,5,2,1.54,7,308,2
42332,40.84751,-73.93864,45,2,1,0.34,1,35,0
42333,40.76195,-73.98771,260,2,14,4.24,1,212,2
42334,40.63238,-74.02382,53,1,22,5.32,1,83,0
42335,40.8022,-73.96483,97,15,0,0.0,12,179,2
42336,40.76235,-73.92138,140,2,16,4.21,2,79,0
42337,40.7304,-74.00301,321,30,0,0.0,232,310,2
42338,40.68637,-73.97431,25,2,8,1.95,5,32,0
42339,40.68533,-73.95278,104,1,15,3.66,5,48,0
42340,40.76926,-73.98746,95,1,14,3.5,1,7,0
42341,40.68571,-73.95265,90,1,10,2.42,5,50,0
42342,40.75658,-73.99734,150,3,7,1.98,1,0,0
42343,40.68881,-73.91992,50,5,18,7.01,1,12,0
42344,40.69148,-73.94994,300,5,1,0.42,1,4,0
42345,40.81058,-73.9069,80,5,0,0.0,1,179,2
42346,40.75628,-73.97072,375,1,2,1.13,11,179,2
42347,40.74068,-73.97848,40,30,0,0.0,1,83,0
42348,40.8022,-73.9666,325,7,8,2.53,1,176,2
42349,40.78493,-73.97294,175,5,7,2.44,1,19,0
42350,40.681,-73.79592,33,1,3,0.74,2,189,2
42351,40.68816,-73.78974,170,3,8,2.79,2,336,2
42352,40.6622,-73.96208,130,30,0,0.0,1,129,0
42353,40.71614,-73.99047,200,2,0,0.0,1,0,0
42354,40.74896,-73.97521,212,29,0,0.0,327,330,2
42355,40.6865,-73.9729,38,2,3,0.81,5,31,0
42356,40.76575,-73.98938,110,1,14,3.65,1,0,0
42357,40.69271,-73.93799,42,5,3,0.76,3,23,0
42358,40.73341,-74.00444,197,2,3,3.0,1,2,0
42359,40.72136,-73.95532,160,2,1,0.41,1,350,2
42360,40.68133,-73.99944,80,2,20,5.5,2,154,0
42361,40.68725,-73.94625,48,1,20,5.04,2,242,2
42362,40.75492,-73.91548,100,4,0,0.0,1,114,0
42363,40.68779,-73.92131,125,1,0,0.0,1,116,0
42364,40.75493,-73.99676,200,2,8,2.4,1,0,0
42365,40.74881,-73.94316,130,3,1,0.5,7,24,0
42366,40.72124,-73.95984,400,2,10,2.63,2,351,2
42367,40.76174,-73.96625,90,3,1,0.25,1,8,0
42368,40.62688,-73.99795,50,3,1,0.25,1,177,2
42369,40.68274,-73.91272,45,1,5,1.28,1,37,0
42370,40.68845,-73.9439,55,1,7,2.56,1,0,0
42371,40.74184,-73.9981,180,7,3,2.31,1,0,0
42372,40.67041,-73.9463,239,1,1,0.58,1,364,2
42373,40.68258,-73.87731,50,7,1,0.52,2,365,2
42374,40.77558,-73.90941,50,3,13,3.71,2,220,2
42375,40.66346,-73.93572,149,3,1,1.0,1,170,2
42376,40.69835,-73.93258,33,2,3,0.75,1,188,2
42377,40.63894,-74.08069,100,1,1,1.0,2,365,2
42378,40.75544,-73.9829,177,29,0,0.0,327,354,2
42379,40.82757,-73.94915,64,2,15,3.78,2,48,0
42380,40.76449,-73.91996,30,1,7,4.12,1,320,2
42381,40.64922,-73.93301,35,1,31,8.02,3,66,0
42382,40.72504,-73.98327,68,1,31,7.69,4,94,0
42383,40.74367,-73.97551,44,2,3,0.79,3,324,2
42384,40.6901,-73.95139,60,2,1,0.54,2,189,2
42385,40.75731,-73.98326,177,29,1,1.0,327,343,2
42386,40.73304,-73.95491,50,1,8,2.47,6,0,0
42387,40.72055,-73.95825,300,2,0,0.0,1,95,0
42388,40.70937,-74.00531,300,3,0,0.0,2,365,2
42389,40.65813,-73.95788,400,1,0,0.0,1,0,0
42390,40.80981,-73.92031,39,1,9,3.38,1,176,2
42391,40.73882,-73.98291,219,1,18,4.46,1,292,2
42392,40.68624,-73.9144,80,30,2,0.5,26,317,2
42393,40.71324,-73.73318,70,1,4,1.6,1,88,0
42394,40.82398,-73.90894,77,1,0,0.0,4,90,0
42395,40.82575,-73.90993,80,1,0,0.0,4,365,2
42396,40.70235,-73.92892,50,3,1,0.88,1,0,0
42397,40.68224,-73.92097,60,3,4,2.22,2,316,2
42398,40.67721,-73.91404,47,30,0,0.0,5,317,2
42399,40.82913,-73.92236,50,1,7,1.84,1,265,2
42400,40.7006,-73.93018,95,1,6,1.58,1,0,0
42401,40.75196,-73.86893,260,2,14,5.0,1,32,0
42402,40.66066,-73.94458,159,3,16,5.78,1,10,0
42403,40.63476,-74.0894,55,3,3,1.11,3,61,0
42404,40.76094,-73.99129,120,4,8,3.0,2,275,2
42405,40.63189,-74.02322,135,1,14,3.59,1,271,2
42406,40.76219,-73.98564,325,2,16,4.57,4,304,2
42407,40.68443,-73.93167,190,2,5,2.94,1,86,0
42408,40.82195,-73.95572,52,30,1,1.0,2,365,2
42409,40.70311,-73.92514,60,1,12,3.64,1,9,0
42410,40.76142,-73.96493,199,1,1,0.26,1,5,0
42411,40.711,-73.96218,200,180,0,0.0,1,365,2
42412,40.75093,-73.87507,45,2,7,1.74,6,64,0
42413,40.68355,-73.8765,60,1,1,0.57,1,89,0
42414,40.63517,-74.13352,52,1,3,0.93,3,365,2
42415,40.75157,-73.87639,45,2,6,1.54,6,66,0
42416,40.713,-73.83101,45,2,16,4.1,2,6,0
42417,40.69872,-73.93461,49,1,18,4.74,2,158,0
42418,40.69929,-73.93602,55,1,16,4.36,2,169,2
42419,40.71222,-73.83297,35,2,2,2.0,2,34,0
42420,40.69825,-73.93029,60,2,4,1.0,1,61,0
42421,40.82791,-73.94752,65,2,6,2.07,1,72,0
42422,40.69387,-73.91826,33,30,0,0.0,2,54,0
42423,40.82661,-73.8571,100,2,16,4.32,2,161,2
42424,40.84505,-73.93779,45,1,23,5.95,3,217,2
42425,40.6417,-74.01892,95,2,0,0.0,1,137,0
42426,40.78812,-73.97091,175,2,0,0.0,1,66,0
42427,40.76186,-73.99714,446,30,0,0.0,232,325,2
42428,40.76135,-73.98698,140,3,3,1.67,3,45,0
42429,40.80643,-73.92783,110,14,0,0.0,1,88,0
42430,40.66648,-73.7526,65,1,28,7.85,2,340,2
42431,40.58546,-73.9457,150,21,0,0.0,1,81,0
42432,40.78331,-73.94646,99,30,0,0.0,5,332,2
42433,40.77205,-73.91759,55,2,8,2.26,2,110,0
42434,40.7269,-73.98368,128,4,2,2.0,1,16,0
42435,40.58527,-73.96871,28,10,0,0.0,12,0,0
42436,40.79153,-73.94138,180,1,4,1.54,1,32,0
42437,40.67425,-73.82231,115,1,23,5.95,1,66,0
42438,40.7295,-73.98327,133,30,0,0.0,4,151,0
42439,40.70158,-73.92257,65,2,1,0.28,1,88,0
42440,40.69444,-73.9669,115,2,4,1.29,1,46,0
42441,40.68227,-73.90703,150,2,7,3.62,1,342,2
42442,40.8267,-73.85704,100,2,18,4.78,2,145,0
42443,40.69911,-73.78196,122,2,3,3.0,1,81,0
42444,40.81731,-73.89052,35,21,0,0.0,4,341,2
42445,40.75091,-73.87612,39,2,22,5.64,6,58,0
42446,40.69987,-73.92638,35,20,1,1.0,1,24,0
42447,40.71563,-73.94085,59,4,5,1.24,1,0,0
42448,40.74642,-73.88044,30,1,15,4.84,2,135,0
42449,40.58462,-73.97155,25,10,0,0.0,12,0,0
42450,40.6745,-73.92612,60,30,0,0.0,1,126,0
42451,40.72085,-73.98253,175,1,22,5.5,1,64,0
42452,40.80598,-73.94792,325,1,16,4.21,1,346,2
42453,40.77726,-73.90689,115,1,7,2.26,2,304,2
42454,40.68671,-73.93886,120,4,8,2.29,1,126,0
42455,40.73867,-73.98039,55,4,0,0.0,1,8,0
42456,40.62493,-74.08318,100,7,0,0.0,1,16,0
42457,40.7071,-73.86482,50,1,0,0.0,1,177,2
42458,40.70504,-73.86933,131,3,11,2.87,1,319,2
42459,40.7201,-73.81043,50,7,0,0.0,2,0,0
42460,40.79361,-73.97047,100,2,4,1.29,1,0,0
42461,40.58532,-73.81687,66,7,2,0.85,1,0,0
42462,40.73488,-73.98585,190,7,10,2.7,1,24,0
42463,40.77348,-73.97994,370,30,0,0.0,1,352,2
42464,40.77912,-73.98029,220,30,1,0.75,1,189,2
42465,40.7776,-73.94634,165,1,12,3.03,1,75,0
42466,40.67453,-73.94164,99,1,10,2.75,1,47,0
42467,40.73216,-73.98937,65,4,6,2.07,1,35,0
42468,40.73232,-73.95664,70,1,15,4.09,6,0,0
42469,40.7262,-73.95077,120,5,0,0.0,1,160,2
42470,40.71253,-73.99599,145,3,19,5.43,1,42,0
42471,40.80838,-73.94093,90,1,23,6.0,2,254,2
42472,40.6758,-73.94146,100,3,6,2.17,4,246,2
42473,40.80808,-73.9405,90,1,18,5.74,2,238,2
42474,40.76306,-73.98867,65,1,14,3.68,8,206,2
42475,40.63213,-73.94559,175,2,6,2.14,3,61,0
42476,40.73478,-74.00015,170,2,6,1.94,1,3,0
42477,40.69977,-73.93966,35,30,0,0.0,14,341,2
42478,40.7008,-73.9394,45,30,0,0.0,14,364,2
42479,40.70001,-73.93914,64,30,0,0.0,14,338,2
42480,40.70106,-73.93895,80,30,0,0.0,14,342,2
42481,40.64779,-73.93163,90,3,3,2.05,3,0,0
42482,40.72527,-74.00043,105,1,18,5.57,3,91,0
42483,40.72542,-74.00156,230,1,2,0.67,3,53,0
42484,40.83713,-73.94827,65,3,0,0.0,1,87,0
42485,40.81724,-73.88878,60,3,2,0.68,4,335,2
42486,40.73281,-73.95208,170,3,4,1.3,1,157,2
42487,40.69657,-73.94578,65,3,1,0.63,1,119,0
42488,40.57974,-73.95892,55,1,5,1.29,1,0,0
42489,40.67812,-73.91465,95,2,14,4.2,1,275,2
42490,40.8637,-73.89236,107,1,22,6.8,1,339,2
42491,40.74286,-73.99436,209,29,0,0.0,327,326,2
42492,40.67883,-73.94438,35,7,1,0.37,1,344,2
42493,40.71358,-73.99062,199,3,7,1.88,1,49,0
42494,40.77872,-73.98435,112,30,0,0.0,1,52,0
42495,40.71661,-73.99784,200,5,4,1.09,1,72,0
42496,40.82943,-73.9469,50,2,13,3.42,1,65,0
42497,40.5987,-73.9593,25,1,0,0.0,1,0,0
42498,40.76694,-73.98773,299,1,13,5.91,4,0,0
42499,40.72042,-73.99622,100,1,14,5.25,1,30,0
42500,40.78317,-73.94559,185,3,1,0.59,9,92,0
42501,40.74299,-73.90295,50,7,4,2.07,1,225,2
42502,40.75038,-73.93904,89,1,12,7.2,1,288,2
42503,40.88298,-73.8987,90,3,5,1.38,1,321,2
42504,40.72141,-73.98866,200,3,8,2.03,1,319,2
42505,40.77253,-73.91476,80,7,3,1.55,1,352,2
42506,40.72697,-74.00409,150,3,13,3.86,1,9,0
42507,40.74529,-73.95753,200,1,1,0.28,1,0,0
42508,40.68151,-73.94781,117,3,10,3.9,2,308,2
42509,40.73282,-73.95208,117,2,3,1.29,1,15,0
42510,40.71177,-73.95629,180,3,6,1.51,1,38,0
42511,40.72222,-73.99692,150,14,3,2.57,1,36,0
42512,40.71247,-73.94915,93,1,25,7.01,1,234,2
42513,40.79931,-73.96072,75,1,19,5.28,2,58,0
42514,40.71502,-73.95633,60,5,3,0.99,1,179,2
42515,40.68057,-73.94585,81,1,3,1.32,1,175,2
42516,40.70263,-73.93488,70,5,1,0.37,3,4,0
42517,40.801,-73.96696,79,1,10,3.23,4,0,0
42518,40.60331,-73.95082,21,1,2,1.02,1,90,0
42519,40.84615,-73.91546,35,1,25,7.08,1,241,2
42520,40.68682,-73.92837,40,1,32,8.57,6,323,2
42521,40.76092,-73.95154,80,6,1,0.77,2,312,2
42522,40.71162,-74.01693,7500,1,0,0.0,1,364,1
42523,40.75977,-73.81289,75,1,10,2.94,6,126,0
42524,40.76049,-73.97066,225,6,1,0.48,1,0,0
42525,40.69906,-73.89871,70,1,0,0.0,1,127,0
42526,40.70957,-73.94088,168,3,7,3.44,2,190,2
42527,40.76247,-73.86092,55,2,16,4.36,1,158,0
42528,40.7194,-73.95899,89,2,0,0.0,1,305,2
42529,40.72997,-73.98553,62,30,0,0.0,8,341,2
42530,40.72841,-73.98615,62,30,1,0.77,8,325,2
42531,40.72932,-73.98474,68,30,0,0.0,8,336,2
42532,40.70856,-73.94777,200,1,8,3.0,1,0,0
42533,40.72843,-73.98581,62,30,1,0.71,8,310,2
42534,40.72821,-73.98633,62,30,0,0.0,8,310,2
42535,40.82008,-73.93863,75,2,28,7.3,3,13,0
42536,40.6847,-73.9435,200,2,3,1.06,1,157,2
42537,40.77278,-73.98068,250,3,3,1.11,1,2,0
42538,40.69679,-73.93405,80,10,0,0.0,1,180,2
42539,40.76516,-73.92758,85,2,13,3.79,2,13,0
42540,40.70754,-74.00683,195,30,13,4.59,1,174,2
42541,40.78545,-73.97123,3613,1,1,1.0,12,158,1
42542,40.71092,-74.0177,225,4,2,1.03,1,138,0
42543,40.76448,-73.98895,75,1,20,5.17,5,365,2
42544,40.70835,-73.94163,90,2,1,0.63,2,9,0
42545,40.7647,-73.98853,75,1,8,2.16,5,361,2
42546,40.76441,-73.98838,75,1,6,1.7,5,361,2
42547,40.68252,-73.99089,143,30,0,0.0,1,181,2
42548,40.76592,-73.98769,75,1,5,1.38,5,365,2
42549,40.76404,-73.98873,75,1,9,2.33,5,363,2
42550,40.69943,-73.92858,75,1,3,2.43,1,0,0
42551,40.76089,-73.98709,299,1,22,5.69,1,303,2
42552,40.7637,-73.9238,42,7,0,0.0,1,0,0
42553,40.76362,-73.88163,35,1,3,0.78,4,150,0
42554,40.67165,-73.93143,82,2,2,1.02,2,156,0
42555,40.70078,-73.9072,60,35,1,0.3,1,64,0
42556,40.68831,-73.94066,46,14,0,0.0,1,37,0
42557,40.76057,-73.98455,343,30,0,0.0,232,311,2
42558,40.70103,-73.91018,80,2,9,3.1,1,53,0
42559,40.71131,-73.95869,150,7,0,0.0,1,129,0
42560,40.82364,-73.95433,75,4,5,2.31,1,80,0
42561,40.715,-73.98633,86,1,7,2.84,10,115,0
42562,40.71864,-73.96107,319,2,5,1.9,1,47,0
42563,40.68613,-73.9295,100,1,1,0.39,6,356,2
42564,40.70984,-73.96366,260,1,24,6.43,1,45,0
42565,40.79342,-73.93889,70,2,3,0.84,3,10,0
42566,40.80392,-73.95829,100,2,16,4.57,1,38,0
42567,40.69995,-73.93933,64,30,0,0.0,14,364,2
42568,40.82039,-73.94402,50,3,4,1.97,1,9,0
42569,40.68367,-73.95155,65,2,7,2.02,7,272,2
42570,40.6833,-73.95008,65,2,4,1.32,7,347,2
42571,40.77991,-73.95267,117,30,0,0.0,91,311,2
42572,40.74443,-73.90885,125,1,14,3.68,1,288,2
42573,40.72213,-73.97791,249,3,10,3.45,1,91,0
42574,40.76279,-73.99473,93,1,1,0.75,1,0,0
42575,40.68736,-73.93827,400,2,13,5.34,1,278,2
42576,40.67301,-73.97154,135,5,5,1.81,1,318,2
42577,40.74284,-73.97967,150,1,22,7.02,1,29,0
42578,40.824,-73.95229,50,4,15,4.55,1,4,0
42579,40.74737,-73.9143,100,6,0,0.0,1,10,0
42580,40.77824,-73.97964,250,2,6,1.59,1,21,0
42581,40.67387,-73.9424,100,3,5,2.03,4,250,2
42582,40.72583,-73.97945,168,3,20,5.22,1,30,0
42583,40.69159,-73.93339,40,2,1,1.0,1,0,0
42584,40.79288,-73.9723,82,1,7,2.44,1,178,2
42585,40.70195,-73.98309,85,2,10,4.05,1,1,0
42586,40.76156,-73.98749,160,3,8,2.58,1,1,0
42587,40.76213,-73.94893,160,4,9,3.38,1,33,0
42588,40.71525,-73.98735,72,5,17,5.0,1,49,0
42589,40.68382,-73.9204,150,3,15,4.89,1,75,0
42590,40.76038,-73.95085,80,6,3,1.25,2,260,2
42591,40.77078,-73.82615,60,1,13,4.94,6,125,0
42592,40.68704,-73.9304,80,2,3,3.0,1,83,0
42593,40.79943,-73.95376,150,3,6,1.59,1,10,0
42594,40.7119,-73.99364,250,3,0,0.0,3,0,0
42595,40.64299,-73.95954,45,2,8,3.0,1,109,0
42596,40.70002,-73.94054,35,30,1,0.26,14,341,2
42597,40.58891,-73.80181,50,1,1,0.67,1,179,2
42598,40.73247,-73.8768,443,1,0,0.0,1,365,2
42599,40.7069,-74.00606,195,30,17,5.1,1,203,2
42600,40.74216,-73.99962,83,1,1,0.33,2,0,0
42601,40.68419,-73.96428,50,10,0,0.0,1,0,0
42602,40.75985,-73.88233,70,1,1,0.41,1,89,0
42603,40.74885,-73.98698,260,30,1,0.46,96,343,2
42604,40.75032,-73.97143,175,30,0,0.0,96,342,2
42605,40.70005,-73.91295,42,2,0,0.0,2,311,2
42606,40.70645,-74.01186,520,2,6,2.43,327,262,2
42607,40.71719,-73.94795,300,3,2,0.98,1,59,0
42608,40.76291,-73.9875,250,30,0,0.0,96,303,2
42609,40.74613,-73.97528,175,3,4,1.52,1,270,2
42610,40.74909,-73.98657,170,30,1,0.51,96,345,2
42611,40.70083,-73.9122,42,2,0,0.0,2,125,0
42612,40.82576,-73.94861,73,2,14,3.72,2,35,0
42613,40.71887,-73.99256,95,5,7,2.28,1,118,0
42614,40.72355,-73.87456,100,30,1,0.77,1,323,2
42615,40.7462,-73.97296,160,2,11,4.34,1,90,0
42616,40.69179,-73.91404,45,1,24,6.61,1,167,2
42617,40.66568,-73.94176,250,3,0,0.0,1,365,2
42618,40.68966,-73.95353,60,4,0,0.0,1,0,0
42619,40.74392,-73.98072,35,2,2,0.57,2,353,2
42620,40.68857,-73.9384,160,2,15,6.72,1,71,0
42621,40.76475,-73.90918,69,3,0,0.0,1,73,0
42622,40.70107,-73.93934,35,30,1,0.35,14,341,2
42623,40.69339,-73.90461,49,2,6,1.62,1,0,0
42624,40.68965,-73.92908,110,4,13,3.71,1,161,2
42625,40.71417,-73.94123,94,3,4,1.32,1,31,0
42626,40.72849,-73.98576,82,30,0,0.0,8,365,2
42627,40.70007,-73.93899,35,30,0,0.0,14,341,2
42628,40.74758,-73.98276,299,3,8,2.89,1,306,2
42629,40.73424,-73.99355,120,1,7,1.96,1,13,0
42630,40.75492,-73.98027,382,3,0,0.0,1,201,2
42631,40.73508,-74.00004,204,4,3,1.36,1,6,0
42632,40.6853,-73.76814,55,1,12,3.13,3,180,2
42633,40.73223,-73.98134,279,2,26,7.22,1,229,2
42634,40.77134,-73.91328,52,1,5,1.6,2,188,2
42635,40.61572,-74.08901,300,5,1,0.58,1,174,2
42636,40.74362,-73.98207,388,3,13,3.61,1,246,2
42637,40.68464,-73.96151,40,6,1,0.31,1,17,0
42638,40.7068,-74.00632,195,2,12,3.87,1,24,0
42639,40.70204,-73.93027,40,5,1,0.36,1,364,2
42640,40.76329,-73.96119,109,4,0,0.0,1,101,0
42641,40.73242,-74.00404,400,2,1,0.65,5,102,0
42642,40.68093,-73.79713,45,1,9,2.67,2,113,0
42643,40.70028,-73.93952,35,30,0,0.0,14,333,2
42644,40.80319,-73.96676,70,15,0,0.0,12,153,0
42645,40.80031,-73.96775,70,21,1,0.86,12,119,0
42646,40.74383,-73.92332,130,13,0,0.0,1,0,0
42647,40.72407,-73.86585,70,4,0,0.0,1,365,2
42648,40.78475,-73.95339,99,10,2,0.59,1,188,2
42649,40.69594,-73.90685,75,1,0,0.0,1,83,0
42650,40.8477,-73.90988,24,2,2,0.68,1,0,0
42651,40.73161,-73.98438,220,4,1,0.26,1,1,0
42652,40.65345,-73.95476,50,2,6,1.78,1,2,0
42653,40.76897,-73.82728,39,1,27,8.62,6,133,0
42654,40.75024,-74.00213,175,4,3,1.11,1,15,0
42655,40.8159,-73.9396,70,1,4,1.14,9,260,2
42656,40.72625,-73.99014,350,3,1,0.7,1,66,0
42657,40.72047,-73.97998,120,4,1,0.26,1,0,0
42658,40.71852,-73.99067,129,3,12,3.53,1,85,0
42659,40.75563,-73.90493,50,2,1,0.51,2,262,2
42660,40.89768,-73.87363,35,2,18,5.35,1,51,0
42661,40.69306,-73.96132,45,1,4,1.88,2,135,0
42662,40.78536,-73.97116,82,2,26,7.29,3,288,2
42663,40.73674,-74.00411,180,3,1,0.51,2,123,0
42664,40.77067,-73.78278,55,2,37,10.37,1,6,0
42665,40.75698,-73.91362,65,3,8,3.48,1,71,0
42666,40.71728,-73.99085,84,2,18,5.35,1,21,0
42667,40.71502,-73.99066,150,4,8,2.38,1,255,2
42668,40.68481,-73.76952,55,1,16,4.21,3,269,2
42669,40.66875,-73.73627,70,1,3,1.11,2,180,2
42670,40.6951,-73.92898,78,3,0,0.0,1,105,0
42671,40.82808,-73.94563,148,2,8,2.82,1,334,2
42672,40.76655,-73.99216,350,1,0,0.0,1,89,0
42673,40.71198,-73.94191,285,3,3,3.0,4,16,0
42674,40.86948,-73.92122,129,2,0,0.0,1,65,0
42675,40.7739,-73.94937,370,5,0,0.0,1,15,0
42676,40.72353,-73.97646,150,2,5,1.33,1,4,0
42677,40.82734,-73.94718,85,4,3,1.13,1,6,0
42678,40.66379,-73.95239,75,2,12,3.56,1,8,0
42679,40.77811,-73.77069,2600,6,3,1.73,1,362,3
42680,40.67716,-74.00074,110,3,7,2.08,1,0,0
42681,40.80071,-73.96616,80,1,14,3.89,4,0,0
42682,40.68484,-73.9552,100,14,0,0.0,1,0,0
42683,40.73551,-74.00138,250,2,6,2.12,1,19,0
42684,40.7142,-73.99254,150,30,3,1.25,1,33,0
42685,40.64938,-73.96682,110,2,1,0.28,1,260,2
42686,40.67962,-74.01294,122,13,1,0.77,1,12,0
42687,40.74699,-73.97301,375,2,10,3.75,1,26,0
42688,40.76582,-73.97958,399,30,3,1.32,1,303,2
42689,40.69269,-73.92178,201,1,24,7.58,1,296,2
42690,40.70522,-74.00925,150,7,6,1.65,1,351,2
42691,40.6704,-73.95038,95,2,7,2.5,1,0,0
42692,40.72769,-73.94309,69,3,4,1.14,1,0,0
42693,40.81476,-73.94723,75,30,1,0.77,1,13,0
42694,40.8265,-73.87045,103,2,19,5.7,1,75,0
42695,40.69174,-73.93649,150,2,2,0.78,1,92,0
42696,40.69544,-73.91012,46,1,7,2.04,1,130,0
42697,40.66829,-73.98871,95,1,16,5.11,1,80,0
42698,40.86507,-73.92348,35,29,0,0.0,37,31,0
42699,40.7394,-73.99868,199,2,8,2.89,1,125,0
42700,40.57753,-73.95901,80,3,0,0.0,2,350,2
42701,40.7718,-73.91942,62,2,16,4.53,1,313,2
42702,40.77151,-73.93066,65,1,2,2.0,1,7,0
42703,40.66697,-73.93508,85,5,9,2.65,1,7,0
42704,40.73716,-73.87957,109,2,3,1.15,1,0,0
42705,40.63015,-74.02305,90,6,1,0.94,1,0,0
42706,40.68394,-73.94002,175,4,4,1.64,1,196,2
42707,40.76309,-73.98063,190,3,1,0.88,1,84,0
42708,40.71848,-73.94393,170,2,4,1.22,1,1,0
42709,40.82311,-73.94749,130,2,12,3.4,1,14,0
42710,40.69944,-73.99596,600,3,8,2.96,1,44,3
42711,40.69264,-73.94551,100,2,5,1.61,1,0,0
42712,40.70487,-73.92533,150,3,1,0.46,1,6,0
42713,40.71579,-73.95092,79,4,0,0.0,1,110,0
42714,40.71989,-74.00668,290,2,4,2.26,1,75,0
42715,40.62636,-73.91824,110,3,6,2.28,1,339,2
42716,40.80143,-73.93803,50,3,0,0.0,1,41,0
42717,40.76132,-73.88192,53,2,16,4.49,1,79,0
42718,40.67657,-73.91146,80,30,0,0.0,1,312,2
42719,40.71829,-73.989,200,2,4,1.54,1,3,0
42720,40.7891,-73.94906,180,1,17,4.77,5,40,0
42721,40.65233,-73.72656,80,2,1,1.0,1,176,2
42722,40.77424,-73.98827,260,30,7,2.73,25,274,2
42723,40.80044,-73.96176,190,30,1,0.45,16,310,2
42724,40.69284,-73.95954,45,3,0,0.0,2,135,0
42725,40.71646,-73.95996,75,2,10,2.83,1,177,2
42726,40.75817,-73.92949,100,3,11,3.3,1,296,2
42727,40.70312,-73.94464,75,4,6,1.98,1,55,0
42728,40.69567,-73.84949,50,2,7,2.0,1,174,2
42729,40.71171,-73.99077,125,30,1,0.68,2,46,0
42730,40.76258,-73.86855,95,1,16,4.4,7,81,0
42731,40.68872,-73.98938,126,5,0,0.0,1,0,0
42732,40.65953,-73.96059,150,30,0,0.0,1,278,2
42733,40.80221,-73.96677,40,1,0,0.0,1,1,0
42734,40.84342,-73.83929,125,1,15,5.77,1,336,2
42735,40.76043,-73.99132,4100,30,0,0.0,3,180,1
42736,40.78909,-73.94956,180,1,21,6.0,5,87,0
42737,40.78878,-73.94838,165,1,23,6.83,5,102,0
42738,40.58822,-73.97294,85,30,1,0.31,6,347,2
42739,40.68164,-73.9262,199,2,3,3.0,1,67,0
42740,40.70905,-73.95315,90,3,2,0.71,1,0,0
42741,40.74079,-73.9775,263,30,0,0.0,232,332,2
42742,40.72853,-73.98173,89,30,0,0.0,1,0,0
42743,40.71492,-73.94332,65,3,4,1.29,1,3,0
42744,40.67897,-74.00587,45,2,17,5.05,1,87,0
42745,40.81826,-73.93882,70,1,25,6.76,3,9,0
42746,40.77362,-73.99133,250,8,0,0.0,1,4,0
42747,40.6802,-73.93436,60,2,9,2.76,1,22,0
42748,40.71395,-73.94022,65,1,2,1.15,1,124,0
42749,40.76054,-73.96449,130,30,1,1.0,2,148,0
42750,40.71594,-73.9402,135,2,9,3.86,1,162,2
42751,40.75183,-73.99633,140,30,0,0.0,1,167,2
42752,40.75475,-73.97243,399,1,1,0.81,11,364,2
42753,40.69153,-73.9951,75,1,23,8.02,1,166,2
42754,40.69462,-73.94499,89,3,7,3.28,1,0,0
42755,40.70396,-73.93442,250,2,7,2.44,1,183,2
42756,40.74149,-73.92327,131,30,0,0.0,1,182,2
42757,40.77385,-73.94733,58,28,3,1.03,1,0,0
42758,40.73683,-73.98816,700,5,11,3.93,1,282,3
42759,40.90484,-73.84489,120,1,1,0.32,1,268,2
42760,40.8088,-73.94527,100,1,4,1.6,9,275,2
42761,40.81072,-73.94235,85,1,8,2.61,9,150,0
42762,40.73644,-73.98097,215,1,1,0.3,2,188,2
42763,40.77195,-73.9537,199,2,0,0.0,2,364,2
42764,40.69328,-73.9225,150,7,1,0.39,1,88,0
42765,40.80098,-73.95424,85,3,5,1.76,1,0,0
42766,40.71206,-73.94006,85,1,0,0.0,2,124,0
42767,40.77927,-73.95165,98,1,10,4.35,1,327,2
42768,40.70529,-74.00653,293,1,7,3.18,1,75,0
42769,40.7275,-73.98838,125,30,0,0.0,1,97,0
42770,40.71971,-73.94377,65,2,6,1.94,1,20,0
42771,40.63211,-74.12557,85,1,6,2.2,1,316,2
42772,40.67554,-73.8942,120,1,2,0.59,1,89,0
42773,40.71389,-73.93859,69,2,1,0.28,2,345,2
42774,40.84672,-73.90411,63,1,3,0.94,1,167,2
42775,40.76453,-73.98035,250,1,0,0.0,8,0,0
42776,40.64627,-73.92014,58,2,2,2.0,1,126,0
